url,id,photo,title,rating_number,rating_text,reviews_count,avg_text,type,cuisines,tags
https://www.restoclub.ru/msk/place/sojuz-1,47033,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/d/5/9/1/d591753dc9144d34523b183e3629c2b4.jpg,Союз,0.0,Мало отзывов,Добавить,1600,Рюмочная,"смешанная,европейская,русская,коктейли","живая музыка,dj,завтрак"
https://www.restoclub.ru/msk/place/kitajskij-samovar,43459,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/7/2/c/6/72c65293b562d0e342613d9e7cb6043a.jpg,Китайский самовар,0.0,Мало отзывов,1,1800,Ресторан,"азиатская,китайская",доставка
https://www.restoclub.ru/msk/place/verdi-1,43802,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/b/4/9/9/b49944feb95dc0862b17024ca7229782.jpg,Verdi,0.0,Мало отзывов,1,2000,Ресторан,европейская,"караоке,бизнес-ланч,парковка"
https://www.restoclub.ru/msk/place/kinza-3,32826,/uploads/place_thumbnail_big/4/0/b/5/40b56e359d9260d2c7d2f2df2a078d38.jpg,Кинза,0.0,Мало отзывов,1,1500,Кафе,"грузинская,смешанная","караоке,парковка"
https://www.restoclub.ru/msk/place/babacha,45694,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/6/4/8/9/64896265b4e9cbfa7e28c2fc5407c3f3.jpg,Babacha,0.0,Мало отзывов,Добавить,1600,Ресторан,грузинская,"живая музыка,шоу-программа,кальян,парковка"
https://www.restoclub.ru/msk/place/marselle,42764,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/c/1/b/7/c1b7441b5a8a2bb0ee872bf3ab7131a8.jpg,Marselle,7.9,Хорошо,9,1500,Ресторан,"итальянская,европейская,авторская,суши,пицца,стейки,бургеры","здесь танцуют,за городом,панорамный вид,детское меню,караоке"
https://www.restoclub.ru/msk/place/japonoff,36160,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/2/1/f/6/21f603c43c86c505412979b1833604fc.jpg,Японофф,0.0,Мало отзывов,Добавить,1500,Ресторан,"европейская,японская","доставка,парковка"
https://www.restoclub.ru/msk/place/tryn-trava-6,31537,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/c/c/e/a/ccea6d20ea86fa60423e9c5c20723bb4.jpg,Трын-трава,0.0,Мало отзывов,1,1500,Кафе,"смешанная,европейская,азиатская,японская,суши","бизнес-ланч,доставка"
https://www.restoclub.ru/msk/place/mart,31021,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/e/a/5/4/ea5470b4cfecc263b976cfa9ee5ce2fa.jpg,Март,8.3,Отлично,8,1600,Кафе,"европейская,средиземноморская","при отеле,живая музыка,бизнес-ланч,шоу-программа,завтрак"
https://www.restoclub.ru/msk/place/karina-1,32538,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/4/1/a/2/41a22e2c6158f06c3ea6a74d2e06798f.jpg,Карина,7.1,Хорошо,2,1500,Банкетный зал,"европейская,армянская",парковка
https://www.restoclub.ru/msk/place/shtirbirlic-2,35505,/uploads/place_thumbnail_big/4/c/9/e/4c9e84b4b556d7bd36d5c4b739b6abc8.jpg,Штирбирлиц,0.0,Мало отзывов,1,1500,Бар,"европейская,немецкая","бизнес-ланч,спортивные трансляции,парковка"
https://www.restoclub.ru/msk/place/kaluzhskaja-zastava,33959,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/4/1/0/4/4104da7004810748e5dbbba8ed2a24db.jpg,Калужская застава,7.3,Хорошо,20,1500,Ресторан,"европейская,кавказская,русская,смешанная,блины","детское меню,караоке,живая музыка,шоу-программа,кальян"
https://www.restoclub.ru/msk/place/dom-kultur,42883,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/5/c/c/c/5ccc9573d1e46d6f10730bd0e4680c2c.jpg,Дом культур,7.9,Хорошо,6,1800,Ресторан,европейская,"живая музыка,dj"
https://www.restoclub.ru/msk/place/gjumri,36201,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/a/e/4/1/ae41c3e69c96eee6a6ba4080176db528.jpg,Гюмри,8.3,Отлично,2,1500,Кафе,"европейская,кавказская","детское меню,живая музыка,бизнес-ланч,кальян,спортивные трансляции"
https://www.restoclub.ru/msk/place/2-0,33606,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/0/d/1/6/0d16dc578e0b97da21099aac2c3169d2.jpg,2.0,8.5,Отлично,2,1500,Кафе,"итальянская,европейская,коктейли,пицца","бизнес-ланч,кальян,завтрак,доставка,парковка"
https://www.restoclub.ru/msk/place/arshin,32820,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/b/a/5/d/ba5dea327227d3d658a1fdec9af8ba6d.jpg,Аршин,6.2,Неплохо,3,1500,Кафе,"европейская,восточная,японская","детское меню,караоке,живая музыка,бизнес-ланч,кальян"
https://www.restoclub.ru/msk/place/cheretto,31024,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/8/4/a/d/84ad1815d2f2228443918f696d481298.jpg,Черетто,8.6,Отлично,2,1900,Ресторан,"европейская,итальянская,смешанная,пицца,суши","dj,кальян,спортивные трансляции,доставка,парковка"
https://www.restoclub.ru/msk/place/mimino-7,32149,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/b/6/5/c/b65cb8c1e8bd8b65ee0e117dc1d3e17b.jpg,Мимино,8.3,Отлично,5,1500,Ресторан,грузинская,"караоке,живая музыка"
https://www.restoclub.ru/msk/place/cycyla,31133,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/4/f/0/9/4f09e63f3dfbf4d32e62e30fe31374c3.jpg,Цыцыла,8.0,Отлично,7,2000,Ресторан,"узбекская,грузинская","живая музыка,спортивные трансляции,доставка,парковка"
https://www.restoclub.ru/msk/place/kaspij-1,35685,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/3/a/7/3/3a73aae3eaf73f2cfe892c9c1fc77148.jpg,Каспий,9.1,Идеально,3,1500,Ресторан,"европейская,кавказская","за городом,живая музыка,парковка"
https://www.restoclub.ru/msk/place/vietcafe,30712,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/0/f/a/4/0fa470b128b44fa3e2a7ccef0ce00af9.jpg,Vietcafé,8.0,Отлично,5,1500,Кафе,вьетнамская,"детское меню,бизнес-ланч,доставка"
https://www.restoclub.ru/msk/place/pekin-2,33786,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/7/5/a/c/75ac5311df2d87eeb24ce795cc7849f1.jpg,Пекин,8.6,Отлично,5,1500,Ресторан,"азиатская,европейская,смешанная,китайская,суши,пицца,японская","за городом,кальян"
https://www.restoclub.ru/msk/place/la-gatta,33845,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/0/1/4/5/0145bfdbeb7f52cf8e52c5baa89cab1f.jpg,La gatta,8.8,Отлично,2,1500,Пиццерия,"европейская,итальянская,японская",доставка
https://www.restoclub.ru/msk/place/one-more-pub,33971,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/8/e/2/6/8e26042efa02856ed64f707273793f29.jpg,One More Pub,8.9,Отлично,3,1500,Паб,"европейская,крафтовое пиво,американская","бизнес-ланч,спортивные трансляции"
https://www.restoclub.ru/msk/place/kreperi-de-pari,31044,https://cdn.images.restoclub.ru/uploads/postimage_thumbnail_big/0/1/f/6/01f6566914139a48e76c8da2eda19e62.jpg,Крепери де Пари,8.7,Отлично,1,1500,Ресторан,"европейская,французская",
https://www.restoclub.ru/msk/place/noor,30509,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/d/3/3/c/d33cb66fb25cf07b1d8037d9e9d8908a.jpg,Noor,7.8,Хорошо,7,1600,Бар,"европейская,коктейли","здесь танцуют,dj"
https://www.restoclub.ru/msk/place/klevyj,32224,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/b/2/a/b/b2ab3a4c8da3e359bd6fe1fbc2a700ca.jpg,Клевый,8.1,Отлично,3,1500,Ресторан,"европейская,русская","караоке,детская комната,живая музыка,ресторан у воды"
https://www.restoclub.ru/msk/place/chainaya-tea-cocktails,30676,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/e/6/1/1/e611e81c2b6e020a52bf476423f71cfe.jpg,Chainaya. Tea & Cocktails,8.4,Отлично,3,2000,Кафе,"китайская,азиатская,коктейли",парковка
https://www.restoclub.ru/msk/place/molon-lave,30498,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/f/5/0/4/f504e0a8170b3a0c53eafefca0b0a3c2.jpg,Molon Lave,8.5,Отлично,12,1850,Ресторан,греческая,"доставка,парковка"
https://www.restoclub.ru/msk/place/keci,33365,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/5/2/9/b/529b1dcd58c99153a537c0b72f81edd1.jpg,Кеци,8.6,Отлично,5,1500,Ресторан,"грузинская,кавказская","детская комната,живая музыка,кальян,завтрак,доставка"
https://www.restoclub.ru/msk/place/karavan-one,33742,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/9/e/8/9/9e89a816a20c342af216d6b2dc2ca4d0.jpg,Караван One,9.0,Идеально,2,1500,Ресторан,"европейская,смешанная,узбекская,кавказская,халяльная","бизнес-ланч,доставка,парковка"
https://www.restoclub.ru/msk/place/globus-1,37730,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/9/c/3/8/9c3802b6fb59e0d41253a4163ce5cc99.jpg,Глобус,8.8,Отлично,2,2000,Ресторан,"мексиканская,латиноамериканская","караоке,бизнес-ланч,боулинг,бильярд,доставка"
https://www.restoclub.ru/msk/place/veranda-u-dachi,31194,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/8/f/3/2/8f32dbf5fd0d6a3683838774c9d63311.jpg,Веранда у дачи,8.2,Отлично,5,2000,Ресторан,"узбекская,грузинская","за городом,живая музыка,спортивные трансляции,завтрак,доставка"
https://www.restoclub.ru/msk/place/kvartira-2,30774,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/e/7/f/1/e7f17ee12e8c1f1b7cb532951c47e130.jpg,Квартира 44,8.8,Отлично,3,1500,Кафе,европейская,"живая музыка,бизнес-ланч,спортивные трансляции"
