id,title,reviews
39895,Индийская точка,"[['199632', '9.3'], ['199564', '9.3'], ['199189', '10'], ['199153', '10'], ['198608', '10'], ['198401', '9.0'], ['198045', '8.7'], ['197998', '8.7'], ['197803', '9.0'], ['197773', '9.7'], ['197434', '10'], ['197282', '9.7'], ['197280', '2.3'], ['197121', '9.0'], ['196900', '10'], ['195845', '9.7'], ['195538', '9.7'], ['195350', '9.3'], ['194476', '8.7'], ['186387', '4.7'], ['183256', '9.7'], ['183161', '10'], ['183100', '9.0'], ['182957', '9.7'], ['182655', '9.7'], ['182445', '9.3'], ['182144', '9.3'], ['182059', '9.7'], ['182036', '10'], ['181026', '9.3'], ['180648', '10'], ['180544', '9.7'], ['180344', '9.3'], ['180099', '9.3'], ['179906', '9.0'], ['177276', '9.3'], ['176269', '9.0'], ['174281', '10'], ['174197', '10'], ['174076', '10'], ['174063', '10'], ['173922', '10'], ['173921', '10'], ['173889', '10'], ['173887', '10'], ['173853', '10'], ['173695', '10'], ['173679', '10'], ['173656', '10'], ['173649', '10'], ['173535', '10'], ['173515', '10'], ['162021', '2.7'], ['136840', '6.0'], ['103041', '9.3'], ['102768', '10'], ['102457', '10']]"
30572,Вай мэ!,"[['198460', '8.7'], ['192742', '10'], ['178348', '8.7'], ['195367', '10'], ['194658', '5.0'], ['192742', '10'], ['185399', '8.0'], ['150415', '8.7'], ['185169', '10'], ['184206', '9.3'], ['183087', '9.7'], ['182715', '10'], ['182081', '10'], ['181368', '10'], ['179069', '9.7'], ['179068', '10'], ['107745', '10'], ['178348', '9.3'], ['177740', '10'], ['176591', '10'], ['176225', '9.3'], ['176112', '10'], ['151603', '9.7'], ['175399', '10'], ['175359', '10'], ['174806', '10'], ['174716', '10'], ['174552', '10'], ['174373', '10'], ['173044', '10'], ['165757', '9.7'], ['165188', '9.7'], ['164141', '9.0'], ['162307', '9.3'], ['161962', '10'], ['157040', '9.3'], ['156725', '10'], ['155931', '9.0'], ['155563', '10'], ['155016', '9.3'], ['154839', '8.3'], ['154778', '10'], ['154167', '9.3'], ['152498', '10'], ['152569', '8.0'], ['152535', '9.3'], ['152467', '10'], ['152241', '10'], ['137317', '9.3'], ['151039', '9.3'], ['150190', '10'], ['149986', '10'], ['142952', '9.7'], ['139146', '1.0'], ['135401', '10'], ['134060', '10'], ['123704', '9.7'], ['123680', '10'], ['122195', '10'], ['117360', '10'], ['115102', '1.0'], ['90606', '10'], ['108622', '10'], ['108522', '10'], ['108523', '10'], ['108579', '9.7'], ['108562', '8.7'], ['108529', '10'], ['107773', '10'], ['99174', '9.3'], ['86742', '9.3'], ['86620', '6.7'], ['86598', '9.0']]"
47595,Райдора,"[['194833', '10'], ['194755', '10'], ['194743', '10'], ['194704', '8.7'], ['194668', '10'], ['194630', '10'], ['194534', '10'], ['194503', '9.0'], ['194484', '10'], ['194470', '10'], ['194469', '9.3'], ['194459', '10'], ['192744', '10'], ['192662', '10'], ['192630', '10'], ['192571', '5.7'], ['192428', '6.0'], ['192266', '3.7'], ['192096', '9.3'], ['177642', '9.0'], ['191488', '5.7']]"
39360,Разведка,"[['199951', '9.7'], ['185299', '9.3'], ['190460', '9.0'], ['172193', '9.7'], ['172193', '10'], ['157091', '9.7'], ['146644', '9.0'], ['146511', '8.0']]"
46867,Гурманика,"[['187351', '9.3'], ['185204', '10'], ['184798', '10']]"
41985,The Bix,"[['185231', '10'], ['143062', '10']]"
47403,Кнорозов бар,"[['189496', '10'], ['188820', '9.7']]"
45325,Boho Lounge,"[['191957', '9.0'], ['190878', '8.5'], ['190877', '10'], ['182170', '8.5'], ['177642', '8.5'], ['137225', '9.7'], ['170866', '9.0'], ['179051', '4.3'], ['154758', '9.7'], ['177341', '9.0']]"
39749,Surf Coffee,"[['180786', '9.7'], ['150025', '6.0']]"
48195,Kaif Burger,"[['199785', '10']]"
37847,Table,"[['175444', '10'], ['113558', '2.0']]"
41237,Bright Israeli Grill,"[['180329', '10'], ['150405', '8.0'], ['124274', '1.0']]"
35502,Sattva,"[['198738', '2.3'], ['169200', '9.7'], ['163740', '5.7'], ['112319', '9.0'], ['92441', '9.7'], ['92440', '10']]"
38022,Pizza Hut,"[['150025', '6.3']]"
39167,Daily Coffee,"[['172247', '10'], ['138494', '2.3']]"
38510,OneBucks Coffee,"[['153985', '6.0'], ['150025', '6.3'], ['96445', '8.0']]"
35630,Пян-се,"[['161208', '9.0'], ['150025', '6.0']]"
30731,Coffee Bean,"[['150025', '6.0'], ['149694', '10']]"
37956,Широкую на широкую,"[['177502', '4.0'], ['90692', '10']]"
30878,Чебуречная Дружба,"[['197590', '6.0'], ['186446', '3.0'], ['167994', '10'], ['86633', '5.7'], ['86605', '7.3']]"
45307,Циники,"[['188042', '9.3'], ['177698', '10'], ['176622', '1.0']]"
40303,Волчья стая,"[['144923', '9.0'], ['158879', '7.3'], ['146579', '8.3'], ['146504', '7.3'], ['142966', '3.0'], ['119903', '3.7']]"
35564,Killfish,"[['143887', '6.7'], ['136189', '6.3'], ['141543', '8.0'], ['140898', '8.3'], ['140845', '7.0']]"
30777,Prawns,"[['196516', '10'], ['175627', '2.3'], ['85864', '9.3'], ['84949', '8.3']]"
39076,Крапива,"[['192050', '1.0'], ['174649', '1.0'], ['162383', '10'], ['143833', '7.3'], ['136110', '8.7'], ['140373', '8.7'], ['136144', '8.7'], ['140335', '9.0']]"
37981,Вареничная №1,"[['168867', '9.3'], ['133562', '5.3']]"
35523,Beermarket,"[['86620', '7.7'], ['86724', '8.0'], ['86761', '7.0']]"
30719,Prime,"[['162605', '4.0'], ['117509', '7.3'], ['117791', '8.3'], ['117769', '8.0'], ['117799', '8.3'], ['117797', '8.7'], ['117780', '8.3']]"
31779,Кружка,"[['114994', '8.0'], ['115704', '8.0'], ['99460', '6.3'], ['92482', '8.0'], ['90896', '6.7']]"
40942,Family Farm Burger,"[['172565', '8.0'], ['172046', '8.0'], ['171709', '7.7'], ['171416', '8.0'], ['171087', '8.0'], ['162895', '9.3'], ['78196', '5.7'], ['101484', '9.7'], ['106646', '10'], ['113918', '8.7'], ['113916', '8.3']]"
30691,Все твои друзья,"[['146644', '7.3'], ['146511', '7.0'], ['87313', '8.0']]"
37126,Silver Panda,"[['170607', '5.7'], ['95020', '10'], ['93499', '10'], ['93223', '10'], ['87608', '1.0']]"
39511,Sedelice,"[['181619', '9.0'], ['161517', '8.3'], ['150025', '6.7']]"
42402,Marketplace,"[['172632', '2.0'], ['153565', '10'], ['144692', '10']]"
41691,Муракамэ,"[['124594', '8.3'], ['118896', '7.7'], ['141251', '8.3'], ['141200', '7.7']]"
39077,Meat Me,"[['171847', '7.0'], ['99426', '8.7'], ['99098', '8.7'], ['98625', '7.7']]"
43201,Lao Lee Café,"[['165074', '8.3'], ['152704', '7.7']]"
38507,Cofix,"[['168233', '2.7'], ['150025', '7.3'], ['134733', '8.7'], ['123540', '9.0'], ['120621', '9.7'], ['119200', '5.7'], ['111506', '9.3'], ['110984', '9.7'], ['108630', '8.7'], ['100883', '10'], ['100792', '9.0']]"
30631,Cook’kareku,"[['191904', '10'], ['182334', '8.7'], ['90151', '8.7'], ['154318', '6.3'], ['153583', '3.7'], ['153520', '5.0'], ['150340', '1.0'], ['110366', '9.0'], ['105687', '9.3'], ['92222', '10'], ['87026', '8.0'], ['84177', '8.0']]"
38501,Black Star Burger,"[['201827', '5.7'], ['187140', '2.3'], ['187140', '2.3'], ['183702', '1.0'], ['177859', '4.5'], ['156943', '9.7'], ['155503', '9.7'], ['154346', '7.0'], ['154137', '9.0'], ['150025', '6.3'], ['143012', '10'], ['140077', '3.0'], ['121134', '6.7'], ['115802', '10'], ['108805', '6.7'], ['105070', '10'], ['104516', '10'], ['104317', '10'], ['103620', '7.3'], ['101904', '8.0']]"
44568,Shawarma VIP House,"[['190426', '10'], ['188271', '3.3'], ['181750', '9.3']]"
32795,Obed Bufet,"[['124435', '9.0'], ['94002', '7.7'], ['85012', '8.0']]"
42299,Neon Monkey,"[['181352', '5.7'], ['179319', '5.3'], ['138474', '9.3'], ['134607', '10']]"
30545,Марукамэ,"[['135361', '9.3'], ['86719', '7.3'], ['86617', '7.3'], ['86422', '8.0'], ['85794', '8.3']]"
32869,Il giorno,"[['92185', '9.0'], ['84186', '7.7']]"
30629,Fruits & Veges,"[['99764', '8.3'], ['89395', '8.0'], ['89386', '7.7']]"
39847,Мэри,"[['172917', '4.7'], ['161106', '9.7'], ['143624', '10'], ['142466', '4.3'], ['106654', '10'], ['103186', '10'], ['103003', '9.3']]"
39464,Милано,"[['122352', '8.3'], ['122350', '8.3'], ['122346', '8.7'], ['121982', '8.3'], ['121981', '8.3']]"
42039,Corneli Pizza,"[['174233', '1.7'], ['159258', '10'], ['158498', '10'], ['157590', '10'], ['156783', '10']]"
44179,Kab Kao,"[['169947', '8.3'], ['163229', '8.3']]"
47098,Insider Bar,"[['137225', '8.0']]"
30770,Grill & Gyros,"[['98940', '8.0'], ['99098', '9.0']]"
37109,Эль и стаут,"[['168006', '5.0'], ['124512', '9.0'], ['88740', '9.0'], ['87794', '10']]"
30612,Farш,"[['184036', '5.5'], ['182095', '5.3'], ['165200', '5.0'], ['158879', '8.0'], ['155322', '8.7'], ['155321', '8.0'], ['110437', '7.0'], ['152322', '8.0'], ['152321', '7.7'], ['151280', '7.7'], ['151279', '7.3'], ['150025', '6.3'], ['155323', '9.0'], ['155324', '9.0'], ['133363', '9.3'], ['113952', '9.3'], ['102543', '8.7'], ['86614', '7.7'], ['86506', '6.7'], ['84177', '6.7']]"
43204,Макарош,"[['173280', '7.3'], ['173268', '10'], ['169835', '3.0']]"
47583,2046,"[['190989', '10']]"
37661,Лепим и варим,"[['173630', '8.3'], ['55895', '8.0'], ['86694', '9.7'], ['86712', '8.0'], ['86603', '9.7']]"
44224,Touch of Matcha,"[['165042', '5.5']]"
44609,На вина!,"[['170753', '7.7']]"
42426,World Chess Club,"[['171485', '10']]"
46719,Скворец,"[['187218', '8.7']]"
45219,Ежеминутка,"[['188634', '5.7']]"
45959,Южная,"[['180353', '10']]"
46543,Hop Dog,"[['180116', '10'], ['180055', '9.7'], ['179931', '10'], ['175469', '10'], ['179239', '10'], ['179127', '10']]"
45732,Моремания,"[['171224', '9.3']]"
46241,Underdog,"[['197165', '1.0'], ['195088', '4.3'], ['191988', '6.0']]"
43863,Greek Street,"[['194346', '4.3'], ['194346', '5.7'], ['185096', '2.7'], ['184252', '1.0'], ['160225', '2.7']]"
44695,Буше,"[['195864', '1.0'], ['176640', '5.0']]"
46259,Рестопаркинг,"[['88935', '10'], ['179819', '1.0'], ['178929', '3.3'], ['177594', '1.0']]"
42435,Panda Express,"[['163201', '3.0'], ['165556', '9.3'], ['157035', '1.0'], ['154530', '5.0'], ['152670', '1.0'], ['140765', '10'], ['139644', '1.0'], ['139472', '8.0'], ['138030', '4.0'], ['68800', '1.0'], ['137579', '8.7'], ['136943', '3.0']]"
30594,Воккер,"[['150025', '5.3']]"
40121,Братья Крафт,"[['138896', '9.5'], ['120904', '1.0']]"
38333,Халасё,"[['163941', '10'], ['96734', '1.0']]"
33577,Гадкий койот,"[['172780', '1.0'], ['167624', '1.0'], ['165651', '10'], ['145671', '9.7'], ['112729', '7.3'], ['118776', '8.0'], ['118387', '9.0'], ['118775', '8.3'], ['118787', '9.0']]"
30502,Винный базар,"[['89390', '9.0'], ['86630', '8.0']]"
36253,KFC на ВДНХ,"[['159781', '4.3'], ['147397', '7.0']]"
42985,Lamm's,"[['200337', '1.0'], ['179135', '10'], ['179001', '10'], ['162776', '1.0'], ['172365', '5.3'], ['152821', '8.3'], ['144759', '10'], ['144725', '10'], ['144041', '10']]"
42103,Chikara,"[['155843', '8.0'], ['155842', '8.3'], ['148233', '8.0'], ['148236', '8.7'], ['144911', '9.7']]"
46905,Croco Coffee,"[['184754', '10'], ['184734', '10'], ['184421', '3.3'], ['182944', '10']]"
32728,Ближние горки,"[['101132', '10'], ['96271', '9.7'], ['90968', '8.0']]"
44604,Black Star Gaming Club,"[['165483', '7.3'], ['162223', '10']]"
46635,Моряк и чайка,"[['198448', '4.0'], ['195352', '4.0'], ['195078', '9.7'], ['194948', '10'], ['185983', '5.0'], ['185983', '5.0']]"
44301,Дом Плова,"[['170265', '9.0'], ['157990', '9.3'], ['158376', '8.3']]"
43531,Делюсь душой,"[['188634', '10'], ['171215', '3.0'], ['155576', '8.0'], ['165076', '8.0']]"
30711,Брусника,"[['167343', '7.0'], ['161973', '6.3'], ['151839', '10'], ['117748', '8.0'], ['117239', '8.0'], ['118452', '8.0'], ['118369', '7.7'], ['118349', '7.7']]"
33990,Хинкали Point,"[['175379', '8.0'], ['85953', '9.0']]"
36154,Рюмочная,"[['35744', '9.0']]"
42580,Method Beer & Munchies,"[['152305', '7.0'], ['143246', '10'], ['143145', '10']]"
43048,Gonzo Lounge,"[['170905', '10'], ['170689', '10'], ['153636', '6.3']]"
30528,Энтузиаст,"[['161194', '6.7'], ['86720', '10'], ['86630', '8.0'], ['86376', '9.3'], ['85735', '8.3']]"
46204,Тебурасика,"[['196197', '1.0'], ['191633', '10'], ['180132', '5.7'], ['180023', '2.7'], ['176370', '9.0']]"
30709,Шоколадное ателье,"[['145444', '9.3'], ['139458', '9.3'], ['106576', '9.7'], ['91526', '8.7'], ['90690', '10']]"
41723,Светское кафе,"[['182525', '10'], ['156257', '9.3'], ['142464', '8.3']]"
35832,Papa John’s,"[['183407', '10'], ['183391', '10'], ['183389', '10'], ['183388', '10'], ['183383', '10'], ['183371', '9.3'], ['183363', '10'], ['183362', '10'], ['150025', '5.7'], ['122363', '8.0'], ['122253', '7.3'], ['121778', '7.3'], ['122143', '7.7'], ['121773', '8.0']]"
30590,Грабли,"[['200652', '7.7'], ['182233', '4.7'], ['178127', '2.0'], ['159933', '10'], ['153138', '8.7'], ['155110', '8.0'], ['155111', '8.3'], ['152697', '9.0'], ['152050', '7.7'], ['152052', '7.7'], ['151206', '7.3'], ['151212', '7.7'], ['149265', '8.3'], ['102501', '8.7'], ['149264', '7.7'], ['147865', '9.3'], ['147867', '9.0'], ['108720', '10'], ['98542', '6.7'], ['90968', '9.0'], ['86761', '7.3'], ['86698', '6.3'], ['86501', '5.7']]"
32605,БониМария,"[['177406', '9.7'], ['170013', '10'], ['170014', '10'], ['142190', '10'], ['141831', '8.0'], ['115539', '10']]"
39121,Fry Day Cafe,"[['139862', '10'], ['134258', '10'], ['124693', '10'], ['122688', '10'], ['121516', '10'], ['118578', '10'], ['116945', '10'], ['111497', '10'], ['110212', '9.7'], ['104372', '8.3'], ['100010', '9.7']]"
41444,Пончики из детства,"[['167010', '10'], ['166984', '10'], ['160848', '10'], ['159485', '9.0'], ['159481', '10'], ['121051', '9.3']]"
44864,Поминальная трапеза,"[['177667', '10'], ['168104', '9.0'], ['166228', '9.7']]"
38875,Карамель,"[['163202', '10'], ['108137', '9.3'], ['112493', '10'], ['112381', '10'], ['112253', '10'], ['112088', '10'], ['112087', '10'], ['111953', '10'], ['111952', '9.3']]"
45021,Барка,"[['185299', '9.0'], ['167840', '9.0']]"
40301,Милена,"[['182868', '10']]"
43178,Манго Lounge,"[['145615', '10']]"
45336,Кофе & Кейк,"[['176911', '10']]"
41885,Котофейня,"[['188634', '10']]"
45652,Клер,"[['189723', '10'], ['172157', '10']]"
45236,Карп и утки,"[['174452', '1.0']]"
45257,Жучки-паучки,"[['181354', '10']]"
43828,Дежурная,"[['185217', '1.0'], ['167266', '1.0']]"
45129,Gornihbrau,"[['172880', '9.3'], ['171730', '10']]"
45677,Bro.We,"[['173974', '4.7'], ['167840', '9.3']]"
45695,Bollyfood,"[['95169', '5.7']]"
45215,Эрна,"[['190989', '10']]"
45299,Flip,"[['174005', '6.7']]"
38664,Телебистро,"[['179546', '8.3']]"
45216,Зайкафе,"[['188986', '10']]"
43259,Вода,"[['197251', '5.3']]"
45692,60 зерен,"[['175384', '10']]"
43958,Yasha,"[['159165', '10']]"
43617,Элина,"[['168937', '1.7']]"
44095,Фо нэм,"[['182459', '9.3']]"
45961,Fine,"[['176140', '10']]"
45319,Thali & Dosa,"[['194346', '9.0'], ['194346', '8.3']]"
39456,Тарелка,"[['182932', '1.0']]"
44492,Surf Coffee,"[['174448', '2.3']]"
37322,Рэдимэйд,"[['117725', '4.0']]"
39653,Проточный,"[['189383', '8.3'], ['118844', '10']]"
47749,Prasad,"[['193196', '10']]"
41989,Мята Lounge,"[['172010', '2.7']]"
42869,Мох/Волна,"[['169815', '6.0']]"
46188,Eggsellent,"[['194579', '10']]"
43081,Bunker 47,"[['167166', '7.0']]"
38985,Big Bite Café,"[['100604', '10']]"
48123,Beerato Pub,"[['196552', '7.3']]"
38914,Оранжерея,"[['163017', '5.0']]"
45372,Namdin Phó Bó,"[['172532', '1.0']]"
39939,Nagoya,"[['103861', '10']]"
39135,Лора Крафт,"[['124445', '10']]"
41445,Лавашок,"[['179518', '4.7']]"
39039,Crazy Daisy,"[['104930', '10']]"
39050,Coffee Crew,"[['176531', '1.0']]"
40197,Ciderella,"[['142580', '4.7']]"
45328,Shwarm,"[['180082', '9.3']]"
43770,Taco Project,"[['200461', '10'], ['159237', '9.7']]"
36903,Суши Маке,"[['83644', '8.3']]"
47223,Salad Bar,"[['188561', '10']]"
42096,Roaster,"[['180786', '9.3']]"
45773,Рамен-клаб,"[['189093', '10']]"
46730,Pro Pita,"[['184370', '9.3']]"
39267,Pizzamento,"[['175809', '7.7']]"
35870,Pelmeni & Пельмени,"[['87794', '7.3']]"
39999,Шашлык на Пятницкой,"[['151604', '10']]"
46414,Царская кофейня,"[['176912', '9.7']]"
44908,Faust Bar,"[['185299', '9.7']]"
44505,True Cost,"[['163525', '2.0']]"
47042,Тот самый круассан,"[['186625', '2.3']]"
39366,Bee's Knees Café,"[['116592', '10'], ['116572', '10']]"
39218,Beertep Craft Pub,"[['123774', '8.7']]"
43768,Ачичук,"[['153775', '10']]"
39020,Аляска,"[['110703', '10']]"
37336,Alef,"[['85705', '8.0']]"
44222,Burger Republic,"[['159617', '5.3']]"
30899,Булочная №5,"[['134328', '8.5']]"
42981,Brrrew!,"[['152229', '10']]"
43851,Bright Israeli Grill,"[['194346', '7.7']]"
37324,Wine Express,"[['89262', '10']]"
36581,Wake Up Café,"[['117449', '10']]"
44023,Пиццерия 1985,"[['173495', '9.7']]"
46818,Место огонь,"[['199300', '8.7']]"
37130,Pitcher Pub,"[['194231', '9.0']]"
40379,Grechka Lab,"[['148719', '4.7']]"
37493,Obed Bufet,"[['124378', '9.0'], ['124198', '8.7'], ['122581', '9.7'], ['86344', '8.0'], ['87245', '4.5']]"
42375,Торнадо,"[['169775', '10'], ['136028', '7.0'], ['136090', '7.3'], ['135794', '6.3'], ['135659', '6.7'], ['136180', '6.7']]"
37338,Burger Heroes,"[['174622', '1.0'], ['150025', '6.3'], ['137108', '8.3'], ['121751', '1.0'], ['9141', '8.0'], ['106648', '8.0'], ['97208', '9.0'], ['99096', '8.3']]"
36156,Cinnabon,"[['150025', '6.7']]"
43876,Raw to Go,"[['169335', '10'], ['163911', '2.3']]"
36090,Кулинариум,"[['150025', '6.0']]"
31189,Штолле,"[['150025', '6.0'], ['90222', '8.7']]"
40609,Косой Маркс,"[['163387', '4.7'], ['151658', '10'], ['114612', '1.7']]"
32918,Ваби-саби,"[['150025', '5.3'], ['89390', '7.3']]"
40043,Тат & Бургер,"[['179806', '10'], ['121325', '2.5'], ['104334', '8.7']]"
33611,Шантимэль,"[['150025', '6.0']]"
44116,То что надо,"[['168148', '10']]"
33962,Time to Coffee,"[['140599', '9.7']]"
40162,Tacodor,"[['115840', '9.0']]"
40535,Суши-сан,"[['143871', '9.0']]"
39054,Погребок,"[['192692', '10']]"
41310,ПиццаСушиВок,"[['112600', '10']]"
41977,PitStop,"[['138465', '6.0']]"
37791,Пита & Сувлаки,"[['89998', '8.0']]"
