id,title,reviews
34847,Старый замок,"[['90688', '8.7']]"
34512,Русь,"[['153199', '8.0'], ['165080', '8.3'], ['99128', '8.7'], ['92483', '9.7']]"
36282,Largo,"[['187097', '8.7'], ['187072', '10'], ['162091', '10'], ['165580', '8.7'], ['157808', '10']]"
34049,Брудер,"[['121158', '8.7'], ['119836', '8.3'], ['119837', '8.7'], ['100888', '8.0'], ['92530', '8.3']]"
42102,Эрик рыжий,"[['148236', '8.3'], ['148235', '7.7']]"
33606,2.0,"[['89505', '8.3'], ['89247', '8.7']]"
31998,Колхи,"[['195535', '7.7'], ['170013', '10'], ['180879', '10'], ['172936', '10'], ['151071', '10'], ['150426', '10'], ['144624', '10'], ['115539', '10'], ['137300', '10'], ['134695', '10'], ['101629', '10'], ['99032', '8.7']]"
35931,Джорджия,"[['191814', '10'], ['140943', '10'], ['140770', '10'], ['140051', '10']]"
46808,She,"[['201533', '3.0'], ['199904', '3.3'], ['197683', '10'], ['139065', '6.3'], ['195943', '5.7'], ['192550', '10'], ['192193', '10'], ['191661', '10'], ['190430', '8.0'], ['188475', '1.0'], ['187128', '4.0'], ['185838', '10'], ['185838', '10']]"
31324,Beverly Hills Diner,"[['199688', '5.0'], ['192504', '1.3'], ['173971', '5.7'], ['173498', '7.3'], ['172988', '10'], ['170928', '10'], ['140762', '10'], ['150553', '10'], ['172209', '10'], ['161389', '10'], ['158079', '10'], ['163527', '10'], ['110460', '10'], ['169333', '9.3'], ['167371', '10'], ['168794', '10'], ['167770', '10'], ['167685', '10'], ['167371', '10'], ['167369', '10'], ['166955', '10'], ['166656', '10'], ['165962', '10'], ['165591', '10'], ['165205', '10'], ['157927', '10'], ['165280', '10'], ['165210', '10'], ['163848', '10'], ['144201', '10'], ['162547', '10'], ['162306', '10'], ['162305', '10'], ['152449', '10'], ['161389', '10'], ['160922', '8.7'], ['160459', '9.3'], ['157772', '9.7'], ['158079', '10'], ['110460', '10'], ['157575', '9.7'], ['156433', '10'], ['154456', '10'], ['154609', '10'], ['155947', '10'], ['155564', '10'], ['155546', '10'], ['154746', '10'], ['154588', '9.5'], ['154199', '10'], ['152749', '10'], ['152895', '8.5'], ['150395', '10'], ['151410', '10'], ['150553', '10'], ['150460', '10'], ['150243', '10'], ['150212', '10'], ['150013', '10'], ['149748', '10'], ['149639', '5.0'], ['147376', '10'], ['148293', '10'], ['147161', '10'], ['143808', '9.3'], ['145953', '9.7'], ['142737', '10'], ['144199', '10'], ['145034', '10'], ['144634', '10'], ['144627', '10'], ['103735', '10'], ['143759', '9.7'], ['138212', '10'], ['141539', '10'], ['141736', '10'], ['141501', '10'], ['141485', '10'], ['141122', '10'], ['137052', '10'], ['110384', '10'], ['139458', '9.3'], ['139349', '10'], ['138751', '9.7'], ['138423', '9.5'], ['137994', '10'], ['137275', '10'], ['135734', '10'], ['135732', '10'], ['135602', '10'], ['134744', '10'], ['134714', '10'], ['79842', '10'], ['133943', '10'], ['133592', '10'], ['124478', '10'], ['123642', '10'], ['119647', '9.7'], ['122685', '10'], ['122204', '10'], ['121399', '10'], ['121314', '10'], ['120147', '10'], ['119647', '10'], ['118773', '10'], ['117090', '8.0'], ['117007', '9.7'], ['116129', '10'], ['114942', '10'], ['114429', '10'], ['114041', '10'], ['113177', '10'], ['109907', '10'], ['112646', '10'], ['112178', '10'], ['112005', '10'], ['110460', '10']]"
30940,Kabuki,"[['86731', '8.0'], ['86432', '8.7'], ['85796', '8.3']]"
44530,ID Café,"[['201084', '8.0'], ['188864', '9.7'], ['173276', '9.3'], ['167458', '9.0'], ['148380', '9.7'], ['169702', '8.0'], ['168514', '9.7'], ['146120', '9.7'], ['143266', '10'], ['106992', '9.7'], ['134495', '10'], ['134673', '9.7'], ['134354', '9.7'], ['110697', '9.5'], ['163608', '10'], ['144923', '10'], ['139209', '9.7'], ['134800', '9.7']]"
46601,Белая веранда,"[['198042', '10'], ['184277', '10'], ['183804', '10']]"
37875,Laduree,"[['171405', '9.3'], ['121625', '10']]"
45193,Grill Grad,"[['185757', '10'], ['181320', '10']]"
