url,id,photo,title,rating_number,rating_text,reviews_count,avg_text,type,cuisines,tags
https://www.restoclub.ru/msk/place/projector-coffee,42833,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/f/d/4/5/fd453c8bf237ea3950ae3641b5181519.jpg,Projector coffee,0.0,Мало отзывов,Добавить,200,Кофейня,европейская,можно с животными
https://www.restoclub.ru/msk/place/piccerija-1985,44023,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/3/a/b/7/3ab7570764bc6f12f97ffe9161acc6c2.jpg,Пиццерия 1985,0.0,Мало отзывов,1,700,Кафе,"итальянская,пицца,японская","за городом,доставка"
https://www.restoclub.ru/msk/place/podozritelnye-lica,40404,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/c/7/2/6/c7260ce03adf5bcb6f18aa74303ef79f.jpg,Подозрительные лица,0.0,Мало отзывов,Добавить,700,Бар,европейская,живая музыка
https://www.restoclub.ru/msk/place/po-50,45425,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/a/d/d/a/adda2c831d37ea7dda6a6da6d3e259fe.jpg,По 50,0.0,Мало отзывов,Добавить,600,Рюмочная,"советская,русская","спортивные трансляции,парковка"
https://www.restoclub.ru/msk/place/pizzamento-1,39267,/uploads/place_thumbnail_big/7/5/b/f/75bf42b5f57e550bb7945c665a16cd22.jpg,Pizzamento,0.0,Мало отзывов,1,700,Пиццерия,"итальянская,пицца","бизнес-ланч,завтрак,парковка"
https://www.restoclub.ru/msk/place/pitcher-pub,37130,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/c/2/7/e/c27edadcd4cb0fdfaeb1ac5dc7add9e1.jpg,Pitcher Pub,0.0,Мало отзывов,1,700,Паб,"европейская,крафтовое пиво,закуски",
https://www.restoclub.ru/msk/place/paros,39159,/uploads/place_thumbnail_big/9/0/0/9/9009edbab8de64fd341fa8a58611fc9b.jpg,Парос,0.0,Мало отзывов,Добавить,700,Кафе,"армянская,европейская,кавказская","бизнес-ланч,парковка"
https://www.restoclub.ru/msk/place/wonjo-kitchen,43136,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/c/8/2/1/c8212beefbfab2612e2f9a7521d9ecc8.jpg,Wonjo Kitchen,0.0,Мало отзывов,Добавить,800,Кафе,азиатская,"бизнес-ланч,завтрак,доставка"
https://www.restoclub.ru/msk/place/pelmeni-pelmeni,35870,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/5/e/9/f/5e9f4f3dda1dabf1c3f488459fd933c4.jpg,Pelmeni & Пельмени,0.0,Мало отзывов,1,700,Кафе,"европейская,русская","бизнес-ланч,завтрак,доставка"
https://www.restoclub.ru/msk/place/pa-pajelja,38883,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/0/a/9/4/0a94908f9c22ed189292c2d7b069a0f3.jpg,Па-паэлья,0.0,Мало отзывов,Добавить,800,Ресторан,"европейская,испанская","бизнес-ланч,парковка"
https://www.restoclub.ru/msk/place/vkus-dnja,33319,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/0/d/a/0/0da03eaf6abcbf98975325d007b7af78.jpg,Вкус дня,0.0,Мало отзывов,Добавить,700,Кафе,"европейская,русская","завтрак,парковка"
https://www.restoclub.ru/msk/place/vkusnjak,39830,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/5/b/f/7/5bf7e2a469ec00f4009793323d947d3e.jpg,Вкусняк,0.0,Мало отзывов,Добавить,600,Кафе,"европейская,узбекская,кавказская","бизнес-ланч,завтрак"
https://www.restoclub.ru/msk/place/vkus-dnja-3,38856,/uploads/place_thumbnail_big/e/b/1/f/eb1f79595d1c18e4d39960bd192a4439.jpg,Вкус дня,0.0,Мало отзывов,Добавить,700,Кафе,"европейская,русская","завтрак,парковка"
https://www.restoclub.ru/msk/place/vkus-dnja-2,36144,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/b/d/4/7/bd47a6de8586b1e64c4923c0cfffad53.jpg,Вкус дня,0.0,Мало отзывов,Добавить,700,Кафе,"европейская,русская","завтрак,парковка"
https://www.restoclub.ru/msk/place/violino,45329,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/5/f/3/9/5f39eafa7d88401352981e581f5df4ec.jpg,Violino,0.0,Мало отзывов,Добавить,700,Кондитерская,десерты,парковка
https://www.restoclub.ru/msk/place/wine-co-4,47724,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/d/4/8/4/d484d650eb6c684e255e3e5a217b07d4.jpg,Wine & Co,0.0,Мало отзывов,Добавить,150,Корнер,"крафтовое пиво,закуски",спортивные трансляции
https://www.restoclub.ru/msk/place/wino-bar,38771,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/9/2/2/4/922433b6a46e9f67e67bbc0f304c3ef9.jpg,Wino Bar,0.0,Мало отзывов,Добавить,700,Винотека,"европейская,закуски","живая музыка,парковка"
https://www.restoclub.ru/msk/place/vinovat-jekler,46725,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/6/c/6/5/6c6565ebf078f4cc974d96581802dc41.jpg,Виноват эклер!,0.0,Мало отзывов,Добавить,400,Кафе,"европейская,закуски",
https://www.restoclub.ru/msk/place/village-house-1,39839,,Village House,0.0,Мало отзывов,Добавить,700,Кафе,"стритфуд,крафтовое пиво,бургеры","за городом,парковка"
https://www.restoclub.ru/msk/place/wildschwein,35272,https://cdn.images.restoclub.ru/uploads/place_thumbnail_big/d/b/7/7/db77ad365c706c4e370ddd1439df224f.jpg,Wildschwein,0.0,Мало отзывов,Добавить,700,Бар,"европейская,крафтовое пиво,закуски","детская комната,бизнес-ланч,завтрак"
https://www.restoclub.ru/msk/place/viktorija-2,34540,/uploads/place_thumbnail_big/2/9/9/3/299346aee053948dfca86196fbf9febd.jpg,Виктория,0.0,Мало отзывов,Добавить,700,Кафе,смешанная,"караоке,бизнес-ланч,завтрак,парковка"
